,Unnamed: 0,Unnamed: 0.1,date,text
1024,1638,54430,2018-11-21 21:47:31,Chain combos are such a pain Im catching weedeles but then 1 runs away then the combos gone and I have no poke balls left and Im out of money! 
1025,1639,54431,2018-11-21 21:47:24,I feel like this is all the same person lol 
1026,1640,54432,2018-11-21 21:47:23,"I'm on my third day of combo chaining for a shiny Growlithe in and I'm convinced now that I have a defective version of the game without any shinies available."""
1027,1641,54433,2018-11-21 21:47:18,IT IS TIME 
1028,1642,54434,2018-11-21 21:47:17,"I SYNCED THE POKEBALL PLUS FINALLY!! Anyone with a S7 regular phone, thanks to this person's instructions I fixed it! "
1029,1644,54436,2018-11-21 21:47:04,... rude 
1030,1645,54437,2018-11-21 21:47:00,Yeah I do! Lol  
1031,1646,54438,2018-11-21 21:46:56,394 resets and i finally got it :') 
1032,1648,54440,2018-11-21 21:46:55,"Shiny Kakuna, bad nature cause was searching something else. "
1033,1649,54441,2018-11-21 21:46:55,*NEW VIDEO* How to Get Alolan Rattata + Shiny Alolan Rattata in Let's Go Pikachu! 
1034,1650,54442,2018-11-21 21:46:52,game freak forgot to put munna in the game sorry 
1036,1652,54444,2018-11-21 21:46:32,I literally had no chain and got this randomly 
1037,1655,54447,2018-11-21 21:46:24,YOOOOO didn't even chain very much and got this beauty!!! 
1038,1656,54448,2018-11-21 21:46:22,I AM LIVE with MORE POKEMON and PIEEE! Come hang ! 
1039,1657,54449,2018-11-21 21:46:10,I am the Eevee whisperer 
1040,1659,54451,2018-11-21 21:46:03,! Tout premier shiney !!!!Trooooop fier ! 
1041,1661,54453,2018-11-21 21:45:57,We upload a new video on our youtube channel. Come see the brave Nintendo fans who came to the midnight launch at the Nintendo NY store. 
1042,1662,54454,2018-11-21 21:45:56,she really has my heart huh 
1043,1663,54455,2018-11-21 21:45:55,Finally picked this up now i gotta catch up to 
1045,1666,54458,2018-11-21 21:45:43,that attitude 
1046,1670,54462,2018-11-21 21:45:22,"Even though it's super unfair, I'm having so much fun playing 2-player Pokmon with my friend. I love it! "
1047,1672,54464,2018-11-21 21:45:18,Let's go to the League 
1048,1673,54465,2018-11-21 21:45:17,Sacked off Seadra for Cloyster cos I've never done a playthrough with one before. 
1050,1677,54469,2018-11-21 21:45:09,Shiny fox! 
1051,1678,54470,2018-11-21 21:45:07,Your rival lives in a two storey house where the second floor is inaccessible from the inside.... 
1052,1685,54477,2018-11-21 21:44:41,"Almost completed the Pokdex in as all I'm missing are a couple of exclusives, so I guess I'll go shiny hunting or something now."""
1055,1689,54481,2018-11-21 21:44:30,The Sylveon outfits almost make up for Eevee being unable to evolve... 
1057,1695,54487,2018-11-21 21:44:06,easy win first try 
1058,1696,54488,2018-11-21 21:43:58,I really want .....'
1059,1699,54491,2018-11-21 21:43:48,"I'm live on Twitch - Watch me at back live @Pokemon"""
1060,1703,54495,2018-11-21 21:43:36,YESSSS!!! FUCKING FINALLY!! 
1062,1705,54497,2018-11-21 21:43:25,The evolution cut scene is so pretty 
1063,1706,54498,2018-11-21 21:43:24,thank you! :D 
1064,1708,54500,2018-11-21 21:43:16,It took forever to get this camera angle. OTL 
1065,1712,54504,2018-11-21 21:43:15,"Welp, what do I do now?..Victoria, British Columbia "
1066,1713,54505,2018-11-21 21:43:14,Eight Badges Beotch! WHOO!  
1067,1714,54506,2018-11-21 21:43:09,"Let's Go, Eevee! - Nintendo Switch "
1069,1716,54508,2018-11-21 21:42:54,Tickle Pikachu four times and you'll experience the cutest thing ever. 
1070,1717,54509,2018-11-21 21:42:54,the champ is here 
1071,1719,54511,2018-11-21 21:42:47,"oh m,y god "
1072,1720,54512,2018-11-21 21:42:36,"Gone out for drinks at a local bar all I can hear is feint ""pika pika"" coming from under the table "
1073,1722,54514,2018-11-21 21:42:30,Just streaming some for the Hype!
1074,1723,54515,2018-11-21 21:42:28,Woo!continues to be adorableLet's go beat up some fish in the second gym!
1076,1725,54517,2018-11-21 21:42:24,Shiny Bulbasaur with a 46 Caterpie Combo! 
1077,1727,54519,2018-11-21 21:42:17,i am playing in my office at work and a patient noticed and asked me which version i am playing lmao what kind of doctor am i?'
1078,1728,54520,2018-11-21 21:42:14,It is how it is.
1079,1729,54521,2018-11-21 21:42:12,aw. Lucy :c 
1080,1731,54523,2018-11-21 21:41:59,Please ignore my latest tweets if you're trying to avoid even minor spoilers!  
1081,1733,54525,2018-11-21 21:41:53,Super excited to continue our journey! &gt;w&lt; Also convinced Mocha may be the cutest thing I've ever seen. Live now with Let's Go! 
1082,1736,54528,2018-11-21 21:41:45,YAAAAAAAS ASSESS 
1083,1739,54531,2018-11-21 21:41:36,"Well, my first successful hunt went great! "
1084,1741,54533,2018-11-21 21:41:35,Chaining Chanseys! 
1086,1743,54535,2018-11-21 21:41:34,Not who i was hunting but ill takeit 
1087,1744,54536,2018-11-21 21:41:29,Is this the best location in or do you know of a better spot?!Watch Now: like it because of the ladder method and cluster spawn! I also got a ton of rare spawns here too like triple Onyx! 
1089,1750,54542,2018-11-21 21:41:10,These are literally the only games I play....  Send help. 
1090,1751,54543,2018-11-21 21:41:10,Hey join this discord server for 
1091,1754,54546,2018-11-21 21:40:50,That's not a shiny snek 
1092,1755,54547,2018-11-21 21:40:43,this is what im up to 
1093,1757,54549,2018-11-21 21:40:32,"My first shiny catch!   Was looking/chaining Magikarp,worth the chain break! "
1094,1758,54550,2018-11-21 21:40:27,"Has anyone noticed this weird bug where whenever your opponent uses a healing item, the description says ""You"" used it? "
1095,1759,54551,2018-11-21 21:40:26,Very fitting for that new trailer for Over The Rainbow. :eyes: 
1096,1760,54552,2018-11-21 21:40:26,"Of course I do, you just barged your way into my room out of nowhere!? "
1098,1764,54556,2018-11-21 21:40:06,Another Shiny Chansey while at a 32 combo chain for eevee. Caught it first ball as well  
1099,1766,54558,2018-11-21 21:39:53,Best team 
1100,1770,54562,2018-11-21 21:39:43,love this mon 
1101,1772,54564,2018-11-21 21:39:34,"Misty's out here with the hax! Oddish, don't fall for it!A *NEW* is live, VS Misty! "
1102,1774,54566,2018-11-21 21:39:23,Hello family! I'm trying to raise money to pay for transportation to physical therapy after suffering neck trauma. I don't get WC so any help would be greatly appreciated. 
1103,1776,54568,2018-11-21 21:39:13,"Fissure has only a 30% chance of hitting, but is a one-hit KO if it does. What a nice start to the battle! "
1105,1780,54572,2018-11-21 21:38:58,": Lets Go, Pikachu, Let's Go, Eevee &amp; Poke Ball Plus - - "
1106,1781,54573,2018-11-21 21:38:55,look at me 
1107,1783,54575,2018-11-21 21:38:54,"Off from work, have the bed to myself, new game and no pants.. hell yeah!! "
1108,1784,54576,2018-11-21 21:38:54,AW YIIIIIS ! 
1110,1786,54578,2018-11-21 21:38:34,FINAL TEAM BAYBEEEE 
1111,1787,54579,2018-11-21 21:38:28,Stream is up!gonna tackle the elite 4 today and hopefully capture mewtwo.!come join in on the stream.  
1112,1788,54580,2018-11-21 21:38:12,number three down! 
1113,1790,54582,2018-11-21 21:38:02,i'm so lucky!! i was just hunting 45 minutes!! and look what i found!! i got 3 shiny's right now!! ;D 
1115,1792,54584,2018-11-21 21:37:57,what rng god have i angered today jfc 
1116,1793,54585,2018-11-21 21:37:57,I like how the screen behind the nurse changes after healing so I don't be dumb and forgot I healed already 
1117,1794,54586,2018-11-21 21:37:53,"Finally, the set I've been waiting for. o7 "
1118,1796,54588,2018-11-21 21:37:52,"Its me, Camper Liam! Now if only I knew that lightyears measures distance and not time  "
1119,1797,54589,2018-11-21 21:37:49,best rival name choice in history 
1120,1798,54590,2018-11-21 21:37:46,Im dead 
1121,1800,54592,2018-11-21 21:37:37,I've spent the last two days shiny hunting Growlithe I'm going to let this one go and continue looking 
1122,1804,54596,2018-11-21 21:37:25,i used only 3 pokeballs and 3 golden nanab berries 
1123,1805,54597,2018-11-21 21:37:23,Join us as we rematch all the Gym Leaders in 
1124,1806,54598,2018-11-21 21:37:19,"Attention All Pokmon Let's Go Pok Ball Plus Owners: For The Love Of God, Don't Ever Delete Your Save via @nintendolife"""
1125,1809,54601,2018-11-21 21:37:09,It's time! 
1126,1811,54603,2018-11-21 21:37:02,Got my Mystery Box today! 
1127,1813,54605,2018-11-21 21:36:54,finally 
1128,1814,54606,2018-11-21 21:36:52,Trying to combo catch these vulpix to shiny hunt is gonna make me cry soon  
1129,1815,54607,2018-11-21 21:36:36,"Lettuce, plz. "
1130,1817,54609,2018-11-21 21:36:17,"AYYYYY!!! We will be streaming at 2:00pm Pacific time, so a little under half an hour! Come join us on YouTube "
1131,1818,54610,2018-11-21 21:36:08,"I appreciate these small touches to details, actual teleporting "
1132,1819,54611,2018-11-21 21:36:06,with my crew  
1133,1821,54613,2018-11-21 21:35:51,This game is just lovely 
1134,1822,54614,2018-11-21 21:35:49,hes such a cute omg 
1136,1824,54616,2018-11-21 21:35:34,Good! I can transfer better shinies over to 
1137,1825,54617,2018-11-21 21:35:29,"I was looking for a shiny Growlithe, but you will do just nicely "
1138,1827,54619,2018-11-21 21:35:27,"Soon enough, certainly more than 809... "
1140,1830,54622,2018-11-21 21:35:06,Finally caught all 150 Pokemon and I Couldn't have done it without the help from my team. 
1141,1831,54623,2018-11-21 21:34:58,Finally! I guess I'm done now! 
1143,1833,54625,2018-11-21 21:34:48,REMINDER!!! Today we will be streaming some at 8:30pm EST 
1146,1837,54629,2018-11-21 21:34:37,*dies from cuteness heart attack* 
1147,1838,54630,2018-11-21 21:34:30,fifth Gym \\(*^*)/ unlocked 
1148,1839,54631,2018-11-21 21:34:21,going live with ARK  join the server and then more Pokemon shiny hunt and viewer battles   
1149,1841,54633,2018-11-21 21:34:16,"We're live with more Eevee! I was going to start today with our story finale and head up to the Elite Four, but I still want my shiny Vulpix.So first we do that, THEN we finish the story. "
1150,1842,54634,2018-11-21 21:34:13,Catching some shade in GO Park 
1151,1844,54636,2018-11-21 21:33:52,Before I blast them off for the first of many times. 
1152,1846,54638,2018-11-21 21:33:47,"Also yay, I finally have a full team! Time to go get a Soul Badge~ "
1153,1847,54639,2018-11-21 21:33:45,"Currently creating new commands for you all to spend your Jube Loot on while I stream you have any great ideas on how you could interact with a Pokemon stream, let me know and I'll add it in! All new commands will be in place for when I go live tonight \xb"
1155,1850,54642,2018-11-21 21:33:32,I really want a shiny growlithe. can i haz one? 
1156,1853,54645,2018-11-21 21:33:18,I just love that I am able to do silly stuff like this :D
1157,1854,54646,2018-11-21 21:33:17,now!Playing more join and name some 
1158,1858,54650,2018-11-21 21:32:48,I wonder how many people bought both Pokemon lets go pikachu and Pokemon let's go Eevee games 
1159,1861,54653,2018-11-21 21:32:41,"first day on vacation and this somehow happened, shiny boys!"
1160,1864,54656,2018-11-21 21:32:21,Spared no expense... 
1161,1865,54657,2018-11-21 21:32:19,Yes!!! I caught 
1163,1870,54662,2018-11-21 21:31:56,my strong daughter 
1164,1874,54666,2018-11-21 21:31:40,We are LIVE! Today we are trying out Stop in and say hello! We can still chat about FFXIV  ...also fighting some Con Crud so bear with me.
1165,1875,54667,2018-11-21 21:31:39,All of them are coming out to play! 
1166,1876,54668,2018-11-21 21:31:34,Shiny Bellsprout appears in an 88 catch combo! 
1167,1878,54670,2018-11-21 21:31:26,We're Live!!! Come hang out!  
1170,1882,54674,2018-11-21 21:30:48,I may have teared up a bit 
1171,1883,54675,2018-11-21 21:30:47,"Streaming early today, playing more Let's Go, Eevee! in a few minutes at Come help me name my Pokemon! "
1172,1884,54676,2018-11-21 21:30:44,"I am having the worst time shiny hunting for Ponyta right now. It's a pain in the butt to chain, and I've found a Pidgey and Chansey while hunting for it. I just want my blue-flamed pony!! "
1173,1887,54679,2018-11-21 21:30:39,Didn't buy the game but I went out to get the posters for  
1174,1888,54680,2018-11-21 21:30:36,"Come and play this new game everyone! It's full of cool shit, like... like... oh...  "
1176,1891,54683,2018-11-21 21:30:22,"out SwitchFlight's Like, subscribe and share and enjoy this journey with us! "
1177,1894,54686,2018-11-21 21:30:19,"My first ever shiny on Eevee, and it's not what I was going for... T_T "
1178,1895,54687,2018-11-21 21:30:18,In love  
1179,1896,54688,2018-11-21 21:30:16,"Wait, Fly is still a thing?! "
1180,1898,54690,2018-11-21 21:30:13,Even though me and my boyfriend talked about Pokemon let's go pikachu and lets go eevee on YouTube I talked about the pikachu version and he talked about the Eevee version should I make a YouTube video about Pokemon let's go Eevee reviewing it myself? 
1181,1900,54692,2018-11-21 21:30:09,Semi Finale episode of Watch as Pikachu takes on all the Gym Leaders SOLO! 
1182,1901,54693,2018-11-21 21:30:06,What a time to be alive!! 
1183,1902,54694,2018-11-21 21:29:52,"GamePlaying: Pokemon Let's go, Eevee! ( pook )Source:  am happy that of 11/19/18 i made it to Affiliate I AM CONTINUE MY ADVANTURE @Twitch_"
1184,1903,54695,2018-11-21 21:29:33,"I love Pokemon Let's Go Pikachu! """
1185,1904,54696,2018-11-21 21:29:19,Sabrina's gym is a synthwave dream 
1187,1907,54699,2018-11-21 21:29:09,yo just tell me there's crap in my hair next time instead of creepin up on me WTF IS WRONG WITH YOU DUDE 
1188,1908,54700,2018-11-21 21:29:03,Huge shout out to for all the and on our stream with They started so much has been so awesome already! Get in here and see what jack can find! 
1189,1910,54702,2018-11-21 21:28:56,shiny girl 
1191,1912,54704,2018-11-21 21:28:51,"Hundreds of resets later and boom, got this good boi "
1193,1919,54711,2018-11-21 21:28:32,"Made my name ""That Bitch"" on and every time I talk to a person, I still laugh "
1194,1921,54713,2018-11-21 21:28:22,I chose Who will you choose for your adventure on gonna make that lil baby a beast too.'
1195,1922,54714,2018-11-21 21:28:16,"IT'S TIME, BOIS "
1198,1926,54718,2018-11-21 21:28:05,The thing I like the most about the new Pokemon are all the little details 
1199,1927,54719,2018-11-21 21:28:04,This is too much for me!!!                                        
1200,1931,54723,2018-11-21 21:27:47,yeh you walk away im 10 
1201,1933,54725,2018-11-21 21:27:19,100 squaaaaaaade 
1202,1936,54728,2018-11-21 21:26:48,I've actually did it. I got the shiny charm for once in my life 
1203,1939,54731,2018-11-21 21:26:13,Funking superb you funky little animal 
1205,1942,54734,2018-11-21 21:25:45,look at that face 
1206,1943,54735,2018-11-21 21:25:43,thats kinda what pokemart does but with extra steps... 
1207,1944,54736,2018-11-21 21:25:40,"I will love the light for it shows me the way, yet I will endure the darkness because it shows me the stars. - Og Mandino "
1208,1945,54737,2018-11-21 21:25:36,Almost didnt see this shiny 
1209,1946,54738,2018-11-21 21:25:30,Shiny Bird Boi has become a Shiny Bird Adult 
1210,1947,54739,2018-11-21 21:25:25,"going live with pokemon: Lets go, Eevee come join and hang out!  "
1212,1952,54744,2018-11-21 21:24:51,Catching my SHINY PONYTA tonight! Might need to catch up on Fortnite too  only 14 days left to Season 6 AND Thanksgiving Stream TOMORROW after 5pm EST!LIVE: 
1213,1954,54746,2018-11-21 21:24:46,Okay this is seriously awesome 
1215,1956,54748,2018-11-21 21:24:28,*crying* why are none of you shiny? 
1217,1958,54750,2018-11-21 21:24:25,Aww is so helpful :3 
1218,1960,54752,2018-11-21 21:24:15,Guys come join me playing 
1220,1969,54761,2018-11-21 21:23:29,*Shiimeji Haunter voice* You're *in* the *road*! 
1221,1972,54764,2018-11-21 21:23:04,"Ey UP! We're LIVE on   Chilling in Kanto!   Come on over, come on in   @FiercePCltd"""
1222,1973,54765,2018-11-21 21:22:59,have some fucking respect 
1224,1975,54767,2018-11-21 21:22:51,Dieses Bild an der Wand... it's like porn  
1225,1976,54768,2018-11-21 21:22:48,gamedev woo 
1227,1980,54772,2018-11-21 21:22:29,and pokedex complete 
1229,1982,54774,2018-11-21 21:22:23,think i imploded the universe 
1230,1984,54776,2018-11-21 21:22:22,I love what they did with this classic story :) 
1231,1985,54777,2018-11-21 21:22:18,i would die for you 
1232,1986,54778,2018-11-21 21:22:15,Shiny hunting Ponyta  
1233,1987,54779,2018-11-21 21:22:14,Stroll results! 
1234,1988,54780,2018-11-21 21:22:10,Didn't even have to try! 
1235,1990,54782,2018-11-21 21:22:07,Well... nevermind I found out you cant catch vulpix on lets go pikachu. If anybody can send me one please let me know  
1239,1994,54786,2018-11-21 21:21:43,Professor Oak hates me and so do I. 
1240,1996,54788,2018-11-21 21:21:33,Cresselia Comes to Raids 
1241,1997,54789,2018-11-21 21:21:31,Angel's first stroll! 
1242,1998,54790,2018-11-21 21:21:26,Name My Pokemon - Let's Go!  
1243,2001,54793,2018-11-21 21:20:59,pikachu is literally a child who picks up trash and gifts it to you 
1244,2004,54796,2018-11-21 21:20:37,Shines 3 &amp; 4 
1245,2006,54798,2018-11-21 21:20:34,For some reason this game is playing real fast and loose with Pokmon dialogue 
1246,2007,54799,2018-11-21 21:20:29,POGGERS 
1248,2010,54802,2018-11-21 21:20:23,In Can you evolve your Pikachu/Eevee? Or is it like not allowed'
1249,2011,54803,2018-11-21 21:20:22,stylin' 
1250,2012,54804,2018-11-21 21:20:16,"look at my cute nerd, its post game, an i got that blast-off set on. lol. "
1251,2013,54805,2018-11-21 21:20:16,Dawg that alakazam got bodied 
1252,2014,54806,2018-11-21 21:20:07,1r Shiny de  5 IV ^^
1253,2016,54808,2018-11-21 21:20:00,stinky 
1254,2019,54811,2018-11-21 21:19:28,"What? Snorlax can use Rest even poisoned and ""cures"" itself from the poison?! "
1256,2021,54813,2018-11-21 21:19:22, such a majestic beast  
1257,2024,54816,2018-11-21 21:19:16,Pikachu looking like a sir.  
1258,2026,54818,2018-11-21 21:19:12,finally !!! 
1259,2027,54819,2018-11-21 21:19:10,If you're struggling to find Dratini in be sure to check out our latest guide! 
1260,2029,54821,2018-11-21 21:18:49,I befriended a curling stone 
1261,2030,54822,2018-11-21 21:18:37,Bless u 
1262,2032,54824,2018-11-21 21:18:28,id just like to note that eevee is just about the cutest thing ive ever seen 
1263,2034,54826,2018-11-21 21:18:27,SHINY DIGLETT!!! 
1264,2036,54828,2018-11-21 21:18:22,Damn... 
1266,2039,54831,2018-11-21 21:18:05,SHINY !!!! 
1267,2040,54832,2018-11-21 21:18:00,"I may have caught vileplume, but vileplume caught my heart. "
1268,2041,54833,2018-11-21 21:17:50,"This NPC got me to actually laugh out loud, lmao "
1269,2042,54834,2018-11-21 21:17:43,dont eat green eggs 
1271,2044,54836,2018-11-21 21:17:35,Cutest pokemon! 
1272,2046,54838,2018-11-21 21:17:28,Oh hello  
1273,2047,54839,2018-11-21 21:17:16,"Yeah Charizard, It's a female Dragonite, not interested in you "
1274,2048,54840,2018-11-21 21:17:08,so am i saving up for a nintendo switch just to play you bet i am?!!'
1276,2051,54843,2018-11-21 21:16:58,Hey I love you but also I hope this fills you with jealous rage~ 
1277,2052,54844,2018-11-21 21:16:48,Such a good boy :c 
1278,2053,54845,2018-11-21 21:16:45,Desperately trying to find a water sprinkler 
1279,2055,54847,2018-11-21 21:16:39,We did it!!! Starting my Pikachu let's go and eevee let's go soulink wedlocke! 
1280,2057,54849,2018-11-21 21:16:26,ROLLIN' AROUND AT THE SPEED OF SOUND 
1283,2060,54852,2018-11-21 21:16:17,Don't forget: you can pre order Sun and Moon: Team Up Booster Cases for $499.99 from now until December 19th! Just go to 
1284,2061,54853,2018-11-21 21:16:15,Momento exacto del shiny xD 
1285,2063,54855,2018-11-21 21:16:12,The Wanger Show is back before the holiday! We talk and some of the movies we've seen recently BUT MORE IMPORTANTLY POKEMON!WATCH: 
1286,2066,54858,2018-11-21 21:16:04,Dang I wish I had nice long smooth &amp; silky hair like them 
1289,2070,54862,2018-11-21 21:15:54,We did it bois 
1290,2072,54864,2018-11-21 21:15:52,Help.... 
1291,2074,54866,2018-11-21 21:15:51,My top 5 so far are (this is constantly changing too with the amount of top quality games out in 2018):1. 2. Honourable mentions: and 
1292,2075,54867,2018-11-21 21:15:49,Finally transferred all my Eevees from Pokemon Go!! 
1293,2079,54871,2018-11-21 21:15:18,im loving these little videos a lot. lavados is my favorite now! 
1295,2081,54873,2018-11-21 21:15:10,I gave in. 
1297,2083,54875,2018-11-21 21:15:09,What a team! 
1298,2084,54876,2018-11-21 21:15:07,blue boi 
1300,2088,54880,2018-11-21 21:14:51,truck? then where am i supposed to find mew? 
1301,2089,54881,2018-11-21 21:14:49,Hello everyone!!!! I am currently live on twitch right now so come by if you aren't doing anything!!!!!! Turkey Day tomorrow!!!!  
1302,2090,54882,2018-11-21 21:14:49,YO HOLY SHIT!!!!!!!!!! caught a shiny koffing in chillin' in bed. blessed... 
1305,2095,54887,2018-11-21 21:14:10,"3. No way to grind like in older games. You only can grind by capturing pokemon, battling trainers or using the pokeball plus.That's about it but I really like the games it just don't feel like a traditional pokemon game to me."""
1306,2096,54888,2018-11-21 21:14:09,[TW SPOIL] 
1307,2098,54890,2018-11-21 21:14:06,The dream team !! 
1308,2099,54891,2018-11-21 21:14:02,Eevee loves belly rubs 
1309,2100,54892,2018-11-21 21:14:01,one down! 
1310,2101,54893,2018-11-21 21:13:57,"Okay, this is officially the most adorable game ever "
1311,2102,54894,2018-11-21 21:13:55,Dude where is your afro hair? 
1312,2103,54895,2018-11-21 21:13:46,something I dislike about this game.... This is after about 15 great balls &amp; 10 pokeballs. And it's Rattata.. 
1313,2104,54896,2018-11-21 21:13:42,About to start streaming and on 
1314,2107,54899,2018-11-21 21:13:10,Awesome I love this! Cant wait to see what it brings :) Making it easier to be a traveling pokemon master would be awesome! 
1315,2110,54902,2018-11-21 21:13:00,The goodest boy 
1316,2115,54907,2018-11-21 21:12:34,Weird glitch. 
1317,2116,54908,2018-11-21 21:12:32,This is a very Scorpio season look!
1319,2119,54911,2018-11-21 21:12:01, I'm starting  LIVE on !  
1320,2121,54913,2018-11-21 21:11:51,My Queens 
1322,2126,54918,2018-11-21 21:11:28,Here are my list of cons in the new games.1. No Day/Night cycle.2. No random encounters like in the older games. I would like to have both pokemon in the over world and to have random encounters.'
1323,2130,54922,2018-11-21 21:11:19,Blaine is such a dork 
1324,2133,54925,2018-11-21 21:11:11,you're too cute  
1325,2134,54926,2018-11-21 21:11:07,Knuckles is that you?! 
1327,2140,54932,2018-11-21 21:10:52,we bout to fight 
1328,2143,54935,2018-11-21 21:10:24,Also please welcome Dank Memes to your timline 
1329,2144,54936,2018-11-21 21:10:21,2 green bois in one day... amazing........ 
1331,2149,54941,2018-11-21 21:09:57,HOLY SHIT IST DAS COOL 
1332,2150,54942,2018-11-21 21:09:55,LEAGUE TIME!!! 
1333,2152,54944,2018-11-21 21:09:52,this is... much more upsetting than i expected 
1334,2154,54946,2018-11-21 21:09:48,Live a little early playing Eevee! 
1335,2156,54948,2018-11-21 21:09:43,To Do List:- Beat Elite 4 - Catch Mewtwo - Catch legendary birds Now its time to farm for those shiny pokemanz!! 
1336,2159,54951,2018-11-21 21:09:23,Rockblocked 
1337,2161,54953,2018-11-21 21:09:03,HE HAS RISEN! PRAISE THE HELIX! 
1338,2165,54957,2018-11-21 21:08:47,Trump any time anyone makes fun of him 
1339,2167,54959,2018-11-21 21:08:40,"""Whip and lollipop"" is not the best looking combination... "
1340,2169,54961,2018-11-21 21:08:11,Professor Oak teaches us how to catch our very first Pokemon in Eevee! via @YouTube'
1341,2170,54962,2018-11-21 21:07:55,It's been such an awesome day today with my  had some fun on community &amp; then played some a huge raid from thank you so muchTime to chill out with some see you tomorrow morning
1342,2172,54964,2018-11-21 21:07:52,"One of these, isn't like the others...  Protagonist:Chase - To catch / seizeKakeru - To dashFemale Protagonist:Elaine - Bright / Shining LightAyumi - To step (forward, I assume)"""
1343,2176,54968,2018-11-21 21:07:31,I always knew I had some good ones. 
1344,2177,54969,2018-11-21 21:07:14,Me as a grow ass adult playing pokemon when kids are better than me
1345,2178,54970,2018-11-21 21:07:14,the vulpix of very good blessings 
1346,2183,54975,2018-11-21 21:07:04,she broke my 18 hour drought! 
1347,2185,54977,2018-11-21 21:06:54,my team so far... do we like? 
1348,2187,54979,2018-11-21 21:06:40,Did I post this one the other day?  I cant remember! 
1349,2188,54980,2018-11-21 21:06:34,Destroyed lance with most my Arbok seeing as he had no dragons really x.x almost done with the Nuzlocke! In less than a week too! Starting my Pikachu let's go and eevee let's go soulink wedlocke! 
1350,2189,54981,2018-11-21 21:06:33,i love you sooo much.... 
1351,2190,54982,2018-11-21 21:06:28,ANOTHER ONE 
1352,2194,54986,2018-11-21 21:06:14,MY FIRST SHINY IN YEARS. 
1353,2196,54988,2018-11-21 21:06:12,FREEEEDOOOOMMM 
1355,2200,54992,2018-11-21 21:05:43,Another day of on twitch! Come hangout!  @SupStreamers
1356,2201,54993,2018-11-21 21:05:41,Finally got my special boy &lt;3 
1357,2202,54994,2018-11-21 21:05:40,Retweet this if you have Pokemon let's go pikachu and Like this if you have Pokemon let's go Eevee comment if you have both 
1358,2205,54997,2018-11-21 21:05:31,WHY ARE THEY THIS BIG HELP 
1359,2206,54998,2018-11-21 21:05:18,"Magikarp: A Love Story. (Totally worth that $500, no matter what people say.) "
1360,2207,54999,2018-11-21 21:05:17,Wartortle 
1361,2208,55000,2018-11-21 21:05:17,"Chaining for a shiny Vulpix, a shiny Chansey appears, runs away. But tonight, chaining for a shiny Jigglypuff and this naughty girl pops up. Couldn't let her go this time."
1362,2209,55001,2018-11-21 21:05:12,"Welcome to ""I WONDER WHAT I HAVE TO DO"" episode 1."
1363,2210,55002,2018-11-21 21:05:09,Im addicted to shiny hunting. 
1365,2214,55006,2018-11-21 21:04:57,til parasect uses her pinchers to walk 
1367,2223,55015,2018-11-21 21:04:09,uff 6 hours non stop 
1369,2229,55021,2018-11-21 21:03:38,Oddish VS Onix 
1370,2232,55024,2018-11-21 21:03:29,"trading system is one of the worsts I've ever seen.Third Kadabra and potential Alakazam lost today. Why aren't people honest and send back ? Geeez"""
1372,2236,55028,2018-11-21 21:03:18,We are back live and the Adventure Continues ! ! Pokemonnns Galore ! 
1375,2244,55036,2018-11-21 21:02:20,Just got wahoo 
1376,2245,55037,2018-11-21 21:02:18,BABY 
1377,2247,55039,2018-11-21 21:02:17,"Well today is 4th anniversary, and I think we all agree that the Delta Episode was the best part of the game. Reminisce listening to this song I wrote to Zinnias themes!!! "
1378,2250,55042,2018-11-21 21:02:02,this is way too cute!!!! 
1380,2252,55044,2018-11-21 21:01:51,He's Scootin' 
1381,2253,55045,2018-11-21 21:01:47,Loving my shiny lil' electric satsuma 
1382,2255,55047,2018-11-21 21:01:41,HOLY SHIT WTFFFF!!! I had to use my masterball lol 
1384,2258,55050,2018-11-21 21:01:30,badtiming 
1385,2259,55051,2018-11-21 21:01:26,ITS SO CUTE IM GONNA DIIIIIEEEEEE 
1386,2260,55052,2018-11-21 21:01:22,Took on Bruno and Agatha - now it's time to destroy Lance! Starting my Pikachu let's go and eevee let's go soulink wedlocke! 
1387,2262,55054,2018-11-21 21:01:07,nonchained 
1388,2265,55057,2018-11-21 21:00:57,NEW VIDEO! EPISODE 12 OF OUR Nuzlocke is LIVE! 
1389,2266,55058,2018-11-21 21:00:53,i hope this guy got to move to Johto and work/study under Jasmine in her gym 
1390,2267,55059,2018-11-21 21:00:48,Thought I was getting good at guessing bonuses (about 4.5 usually)...then this. On a streak of 12...HOW 
1391,2268,55060,2018-11-21 21:00:47,This shiny took only about 40 hours of looking at the screen  
1392,2269,55061,2018-11-21 21:00:34,LOL found a shiny Chansey and it did him so dirty XD
1393,2274,55066,2018-11-21 21:00:21,"my children,,, "
1394,2275,55067,2018-11-21 21:00:21,Also no joke guys. I have pulled a muscle in my chest and by my armpit from throwing those pokeballs in Please tell me it's not just me xD 
1396,2279,55071,2018-11-21 21:00:11,Elite Four time. See you on the other side. 
1397,2281,55073,2018-11-21 20:59:57,"I'm just trying to beat the game, and get the shiny charm... whyy lol Stop tempting meee "
1398,2282,55074,2018-11-21 20:59:57,He stuck. 
1399,2284,55076,2018-11-21 20:59:49,I wonder why my arm hurts 
1400,2286,55078,2018-11-21 20:59:33,Oddish VS Geodude 
